date,commits,self_review,waiting_first_review_staff,waiting_first_review_total,waiting_first_review_volunteer,waiting_plus2_staff,waiting_plus2_total,waiting_plus2_volunteer
2012/06/23,0,0,0,0,0,0,0,0
2012/06/24,0,0,0,0,0,3,4,1
2012/06/25,4,4,0,0,0,0,0,0
2012/06/26,0,0,0,0,0,1,3,2
2012/06/27,3,3,0,0,0,1,1,0
2012/06/28,1,1,0,0,0,3,3,0
2012/06/29,3,3,0,0,0,1,1,0
2012/06/30,1,1,0,0,0,1,1,0
2012/07/01,1,1,0,0,0,1,1,0
2012/07/02,1,1,0,0,0,1,2,1
2012/07/03,2,2,0,0,0,3,4,1
2012/07/04,4,4,0,0,0,0,0,0
2012/07/05,0,0,0,0,0,0,0,0
2012/07/06,0,0,0,0,0,0,1,1
2012/07/07,1,1,0,0,0,0,0,0
2012/07/08,0,0,0,0,0,0,0,0
2012/07/09,0,0,0,0,0,1,3,2
2012/07/10,3,3,0,0,0,0,0,0
2012/07/11,0,0,0,0,0,0,0,0
2012/07/12,0,0,0,0,0,0,0,0
2012/07/13,0,0,0,0,0,0,0,0
2012/07/14,0,0,0,0,0,0,0,0
2012/07/15,0,0,0,0,0,0,0,0
2012/07/16,0,0,0,0,0,0,0,0
2012/07/17,0,0,0,0,0,0,0,0
2012/07/18,0,0,0,0,0,0,0,0
2012/07/19,0,0,0,0,0,0,0,0
2012/07/20,0,0,0,0,0,0,0,0
2012/07/21,0,0,0,0,0,0,0,0
2012/07/22,0,0,0,0,0,1,1,0
2012/07/23,1,1,0,0,0,0,0,0
2012/07/24,1,0,0,0,0,0,1,1
2012/07/25,2,0,1,1,0,0,1,1
2012/07/26,0,0,1,1,0,0,0,0
2012/07/27,0,0,1,1,0,0,0,0
2012/07/28,0,0,1,1,0,0,0,0
2012/07/29,0,0,1,1,0,3,3,0
2012/07/30,2,0,0,0,0,0,0,0
2012/07/31,0,0,0,0,0,0,10,10
2012/08/01,10,9,0,0,0,3,3,0
2012/08/02,3,3,0,0,0,0,6,6
2012/08/03,6,6,0,0,0,1,1,0
2012/08/04,1,0,0,0,0,0,2,2
2012/08/05,2,2,0,0,0,2,2,0
2012/08/06,2,2,0,0,0,0,1,1
2012/08/07,2,2,0,0,0,0,0,0
2012/08/08,1,0,0,0,0,5,7,2
2012/08/09,6,6,0,0,0,0,1,1
2012/08/10,2,1,0,1,1,0,1,1
2012/08/11,2,1,0,1,1,1,2,1
2012/08/12,1,1,0,1,1,0,0,0
2012/08/13,0,0,0,1,1,0,2,2
2012/08/14,1,1,0,0,0,0,3,3
2012/08/15,3,3,0,0,0,1,3,2
2012/08/16,3,3,0,0,0,2,3,1
2012/08/17,3,3,0,0,0,0,0,0
2012/08/18,0,0,0,0,0,2,2,0
2012/08/19,3,2,1,1,0,0,0,0
2012/08/20,0,0,1,1,0,2,3,1
2012/08/21,3,3,1,1,0,1,2,1
2012/08/22,2,2,1,1,0,2,3,1
2012/08/23,5,4,2,2,0,0,3,3
2012/08/24,3,3,2,2,0,4,4,0
2012/08/25,3,3,1,1,0,0,0,0
2012/08/26,0,0,1,1,0,6,6,0
2012/08/27,6,2,0,0,0,1,3,2
2012/08/28,3,2,0,0,0,2,6,4
2012/08/29,6,6,0,0,0,0,1,1
2012/08/30,1,1,0,0,0,3,3,0
2012/08/31,3,0,0,0,0,0,1,1
2012/09/01,1,1,0,0,0,0,0,0
2012/09/02,0,0,0,0,0,0,0,0
2012/09/03,0,0,0,0,0,0,1,1
2012/09/04,1,1,0,0,0,1,1,0
2012/09/05,1,1,0,0,0,1,3,2
2012/09/06,3,3,0,0,0,2,4,2
2012/09/07,4,3,0,0,0,0,2,2
2012/09/08,2,2,0,0,0,0,1,1
2012/09/09,1,1,0,0,0,0,0,0
2012/09/10,0,0,0,0,0,0,0,0
2012/09/11,0,0,0,0,0,0,0,0
2012/09/12,0,0,0,0,0,0,2,2
2012/09/13,2,2,0,0,0,0,0,0
2012/09/14,0,0,0,0,0,0,0,0
2012/09/15,0,0,0,0,0,0,1,1
2012/09/16,1,0,0,0,0,2,2,0
2012/09/17,2,2,0,0,0,0,0,0
2012/09/18,0,0,0,0,0,0,0,0
2012/09/19,0,0,0,0,0,0,2,2
2012/09/20,2,2,0,0,0,0,3,3
2012/09/21,3,3,0,0,0,0,1,1
2012/09/22,1,1,0,0,0,2,2,0
2012/09/23,3,2,0,0,0,8,9,1
2012/09/24,8,4,0,0,0,0,0,0
2012/09/25,0,0,0,0,0,0,3,3
2012/09/26,3,3,0,0,0,0,3,3
2012/09/27,3,2,0,0,0,0,0,0
2012/09/28,0,0,0,0,0,0,0,0
2012/09/29,0,0,0,0,0,0,1,1
2012/09/30,1,1,0,0,0,0,0,0
2012/10/01,0,0,0,0,0,9,10,1
2012/10/02,10,8,0,0,0,4,6,2
2012/10/03,6,6,0,0,0,3,3,0
2012/10/04,3,0,0,0,0,0,3,3
2012/10/05,3,3,0,0,0,0,2,2
2012/10/06,2,2,0,0,0,0,0,0
2012/10/07,1,0,0,0,0,1,1,0
2012/10/08,0,0,0,0,0,0,2,2
2012/10/09,2,2,0,0,0,0,0,0
2012/10/10,1,0,0,0,0,0,3,3
2012/10/11,2,2,0,0,0,0,0,0
2012/10/12,0,0,0,0,0,0,0,0
2012/10/13,0,0,0,0,0,0,0,0
2012/10/14,0,0,0,0,0,7,10,3
2012/10/15,13,11,0,0,0,0,0,0
2012/10/16,0,0,0,0,0,1,6,5
2012/10/17,6,5,0,0,0,0,0,0
2012/10/18,0,0,0,0,0,0,1,1
2012/10/19,1,1,0,0,0,2,2,0
2012/10/20,2,2,0,0,0,4,4,0
2012/10/21,4,4,0,0,0,11,11,0
2012/10/22,11,10,0,0,0,2,8,6
2012/10/23,9,7,0,0,0,1,5,4
2012/10/24,5,4,0,0,0,1,1,0
2012/10/25,1,1,0,0,0,0,6,6
2012/10/26,8,6,0,0,0,14,16,2
2012/10/27,18,15,1,1,0,1,2,1
2012/10/28,3,1,1,1,0,2,4,2
2012/10/29,2,2,0,0,0,2,3,1
2012/10/30,4,2,1,1,0,7,7,0
2012/10/31,7,5,1,1,0,0,0,0
2012/11/01,2,0,3,3,0,0,3,3
2012/11/02,3,3,3,3,0,0,2,2
2012/11/03,5,1,3,3,0,5,7,2
2012/11/04,2,2,1,1,0,1,1,0
2012/11/05,1,1,1,1,0,0,1,1
2012/11/06,1,1,1,1,0,0,2,2
2012/11/07,2,2,1,1,0,0,0,0
2012/11/08,0,0,1,1,0,0,0,0
2012/11/09,0,0,1,1,0,2,4,2
2012/11/10,4,1,1,1,0,7,9,2
2012/11/11,9,9,1,1,0,0,2,2
2012/11/12,2,2,1,1,0,0,1,1
2012/11/13,1,1,1,1,0,1,3,2
2012/11/14,3,1,1,1,0,0,1,1
2012/11/15,1,1,1,1,0,0,0,0
2012/11/16,0,0,1,1,0,0,1,1
2012/11/17,2,0,1,1,0,2,3,1
2012/11/18,2,1,1,1,0,1,2,1
2012/11/19,2,1,1,1,0,4,5,1
2012/11/20,5,3,1,1,0,0,1,1
2012/11/21,3,1,2,3,1,0,1,1
2012/11/22,1,1,2,3,1,4,5,1
2012/11/23,2,0,0,0,0,1,3,2
2012/11/24,2,2,0,0,0,2,3,1
2012/11/25,3,2,0,0,0,7,7,0
2012/11/26,5,4,0,0,0,2,3,1
2012/11/27,3,2,0,0,0,5,5,0
2012/11/28,4,3,0,0,0,3,5,2
2012/11/29,3,2,0,0,0,1,1,0
2012/11/30,0,0,0,0,0,3,3,0
2012/12/01,3,3,1,1,0,5,5,0
2012/12/02,4,4,1,1,0,9,10,1
2012/12/03,9,5,0,0,0,4,4,0
2012/12/04,3,2,0,0,0,1,2,1
2012/12/05,1,1,0,0,0,1,1,0
2012/12/06,0,0,0,0,0,1,3,2
2012/12/07,2,2,0,0,0,2,4,2
2012/12/08,3,3,0,0,0,2,2,0
2012/12/09,1,1,0,0,0,1,2,1
2012/12/10,1,1,0,0,0,1,3,2
2012/12/11,2,2,0,0,0,1,4,3
2012/12/12,4,3,0,0,0,1,3,2
2012/12/13,2,2,0,0,0,3,4,1
2012/12/14,4,1,1,1,0,1,1,0
2012/12/15,0,0,1,1,0,4,4,0
2012/12/16,2,2,0,0,0,1,1,0
2012/12/17,0,0,0,0,0,4,4,0
2012/12/18,4,3,1,1,0,0,0,0
2012/12/19,1,1,2,2,0,0,2,2
2012/12/20,3,2,2,2,0,6,7,1
2012/12/21,4,4,0,0,0,0,0,0
2012/12/22,0,0,0,0,0,1,2,1
2012/12/23,2,2,0,0,0,0,0,0
2012/12/24,0,0,0,0,0,0,1,1
2012/12/25,1,1,0,0,0,0,1,1
2012/12/26,1,1,0,0,0,2,2,0
2012/12/27,2,1,0,0,0,0,2,2
