date,commits,self_review,waiting_first_review_staff,waiting_first_review_total,waiting_first_review_volunteer,waiting_plus2_staff,waiting_plus2_total,waiting_plus2_volunteer
2012/09/23,0,0,0,0,0,0,0,0
2012/09/24,0,0,0,0,0,0,18,18
2012/09/25,18,18,0,0,0,0,0,0
2012/09/26,0,0,0,0,0,0,0,0
2012/09/27,0,0,0,0,0,0,0,0
2012/09/28,0,0,0,0,0,0,0,0
2012/09/29,0,0,0,0,0,0,0,0
2012/09/30,0,0,0,0,0,0,0,0
2012/10/01,0,0,0,0,0,0,0,0
2012/10/02,0,0,0,0,0,0,0,0
2012/10/03,0,0,0,0,0,0,0,0
2012/10/04,0,0,0,0,0,0,0,0
2012/10/05,0,0,0,0,0,0,0,0
