date,commits,self_review,waiting_first_review_staff,waiting_first_review_total,waiting_first_review_volunteer,waiting_plus2_staff,waiting_plus2_total,waiting_plus2_volunteer
2012/07/11,3,0,0,4,4,0,1,1
2012/07/12,0,0,0,3,3,2,3,1
2012/07/13,3,3,1,3,2,1,1,0
2012/07/14,1,1,1,3,2,2,6,4
2012/07/15,4,0,1,2,1,0,5,5
2012/07/16,7,1,1,3,2,1,3,2
2012/07/17,3,0,1,3,2,0,2,2
2012/07/18,0,0,1,2,1,0,2,2
2012/07/19,5,0,2,3,1,2,4,2
2012/07/20,6,2,2,5,3,0,1,1
2012/07/21,1,0,2,5,3,0,0,0
2012/07/22,2,0,2,7,5,2,4,2
2012/07/23,3,1,1,5,4,0,0,0
2012/07/24,1,0,1,5,4,4,7,3
2012/07/25,7,4,1,5,4,0,1,1
2012/07/26,3,1,1,6,5,0,0,0
2012/07/27,1,0,1,7,6,0,0,0
2012/07/28,1,0,1,7,6,0,6,6
2012/07/29,3,1,1,5,4,0,3,3
2012/07/30,4,1,1,5,4,4,5,1
2012/07/31,5,5,2,6,4,0,1,1
2012/08/01,1,0,2,6,4,0,1,1
2012/08/02,2,1,2,6,4,0,1,1
2012/08/03,3,0,2,7,5,1,1,0
2012/08/04,2,1,2,7,5,0,2,2
2012/08/05,1,0,0,4,4,0,1,1
2012/08/06,1,0,0,3,3,0,2,2
2012/08/07,3,0,0,4,4,0,3,3
2012/08/08,3,0,0,4,4,0,3,3
2012/08/09,3,0,0,2,2,2,3,1
2012/08/10,3,2,0,2,2,0,2,2
2012/08/11,2,0,0,2,2,6,7,1
2012/08/12,9,6,0,3,3,0,4,4
2012/08/13,7,0,0,5,5,1,2,1
2012/08/14,2,1,0,5,5,0,3,3
2012/08/15,1,0,0,3,3,0,1,1
2012/08/16,2,0,0,4,4,0,1,1
2012/08/17,1,0,0,4,4,0,0,0
2012/08/18,0,0,0,4,4,0,1,1
2012/08/19,1,0,0,4,4,1,1,0
2012/08/20,2,0,0,4,4,0,6,6
2012/08/21,5,2,0,4,4,0,1,1
2012/08/22,2,0,0,5,5,0,0,0
2012/08/23,0,0,0,5,5,0,1,1
2012/08/24,1,0,0,5,5,0,1,1
2012/08/25,1,0,0,5,5,1,3,2
2012/08/26,4,1,1,6,5,2,4,2
2012/08/27,4,2,2,6,4,0,1,1
2012/08/28,1,0,2,6,4,0,1,1
2012/08/29,1,0,2,6,4,2,3,1
2012/08/30,3,1,2,6,4,1,2,1
2012/08/31,1,0,2,6,4,1,2,1
2012/09/01,1,0,2,6,4,1,2,1
2012/09/02,1,0,2,6,4,1,2,1
2012/09/03,1,0,2,6,4,1,2,1
2012/09/04,1,0,2,6,4,1,2,1
2012/09/05,1,0,2,6,4,1,2,1
2012/09/06,1,0,2,6,4,1,2,1
2012/09/07,1,0,2,6,4,1,2,1
2012/09/08,1,0,2,6,4,1,1,0
2012/09/09,0,0,2,6,4,1,1,0
2012/09/10,0,0,2,6,4,1,2,1
2012/09/11,1,0,2,6,4,1,2,1
2012/09/12,1,0,2,6,4,1,2,1
2012/09/13,2,0,3,7,4,1,1,0
2012/09/14,0,0,3,7,4,2,4,2
2012/09/15,2,0,2,6,4,1,1,0
2012/09/16,0,0,2,6,4,1,1,0
2012/09/17,1,0,3,7,4,1,2,1
2012/09/18,1,0,3,7,4,1,2,1
2012/09/19,1,0,3,7,4,1,1,0
2012/09/20,0,0,3,7,4,1,1,0
2012/09/21,0,0,3,7,4,1,1,0
2012/09/22,0,0,3,7,4,1,2,1
2012/09/23,1,0,3,7,4,1,2,1
2012/09/24,1,0,3,7,4,1,2,1
2012/09/25,1,0,3,7,4,1,2,1
2012/09/26,1,0,3,7,4,1,1,0
2012/09/27,0,0,3,7,4,1,3,2
2012/09/28,3,0,3,8,5,1,1,0
2012/09/29,0,0,3,8,5,1,3,2
2012/09/30,2,0,3,8,5,1,3,2
2012/10/01,6,0,3,8,5,2,8,6
2012/10/02,5,0,3,8,5,1,3,2
2012/10/03,1,0,3,8,5,1,3,2
2012/10/04,2,0,3,8,5,2,8,6
2012/10/05,6,5,3,7,4,1,3,2
2012/10/06,4,2,3,8,5,4,7,3
2012/10/07,5,0,3,8,5,1,2,1
2012/10/08,1,0,3,8,5,2,3,1
2012/10/09,3,2,3,9,6,0,0,0
2012/10/10,0,0,3,9,6,0,3,3
2012/10/11,1,1,3,7,4,0,1,1
2012/10/12,1,0,3,7,4,0,1,1
2012/10/13,3,1,3,8,5,0,6,6
2012/10/14,5,4,3,7,4,3,12,9
2012/10/15,12,9,3,5,2,2,6,4
2012/10/16,6,3,3,5,2,0,8,8
2012/10/17,9,8,3,5,2,2,3,1
2012/10/18,4,2,3,5,2,1,5,4
2012/10/19,6,5,4,6,2,0,3,3
2012/10/20,3,2,4,6,2,2,8,6
2012/10/21,9,6,4,6,2,1,5,4
2012/10/22,4,1,4,6,2,0,2,2
2012/10/23,1,0,4,6,2,1,3,2
2012/10/24,3,1,3,6,3,0,2,2
2012/10/25,3,1,3,6,3,1,2,1
2012/10/26,1,0,3,6,3,1,5,4
2012/10/27,13,5,3,9,6,0,1,1
2012/10/28,2,0,3,9,6,0,4,4
2012/10/29,1,0,3,7,4,0,1,1
2012/10/30,1,0,3,7,4,0,1,1
2012/10/31,3,0,3,7,4,0,3,3
2012/11/01,2,0,3,7,4,0,3,3
2012/11/02,4,0,3,8,5,0,2,2
2012/11/03,26,0,4,11,7,3,5,2
2012/11/04,4,1,3,10,7,0,8,8
2012/11/05,6,1,3,9,6,0,4,4
2012/11/06,6,1,3,10,7,0,1,1
2012/11/07,2,0,3,12,9,0,3,3
2012/11/08,14,2,3,14,11,1,6,5
2012/11/09,6,1,2,13,11,4,9,5
2012/11/10,10,4,2,11,9,1,6,5
2012/11/11,4,1,2,11,9,2,4,2
2012/11/12,4,2,2,11,9,2,6,4
2012/11/13,4,2,2,11,9,1,4,3
2012/11/14,2,0,2,10,8,1,5,4
2012/11/15,4,2,2,10,8,1,4,3
2012/11/16,3,2,2,10,8,1,2,1
2012/11/17,1,0,2,10,8,1,2,1
2012/11/18,2,0,2,10,8,1,2,1
2012/11/19,3,1,2,11,9,1,4,3
2012/11/20,2,0,2,11,9,2,8,6
2012/11/21,9,2,2,11,9,0,1,1
2012/11/22,1,0,2,11,9,0,2,2
2012/11/23,2,0,2,11,9,0,1,1
2012/11/24,2,0,2,12,10,0,1,1
2012/11/25,1,0,2,12,10,0,4,4
2012/11/26,4,0,2,12,10,0,2,2
2012/11/27,5,0,3,13,10,0,4,4
2012/11/28,1,0,3,13,10,0,1,1
2012/11/29,1,0,3,13,10,1,4,3
2012/11/30,3,1,2,12,10,1,2,1
2012/12/01,3,1,2,12,10,1,2,1
2012/12/02,2,1,2,12,10,0,1,1
2012/12/03,1,0,2,12,10,0,1,1
2012/12/04,6,0,2,12,10,9,10,1
2012/12/05,9,6,0,11,11,4,5,1
2012/12/06,6,5,1,12,11,0,0,0
2012/12/07,0,0,1,11,10,0,0,0
2012/12/08,0,0,1,11,10,0,2,2
2012/12/09,4,0,2,12,10,1,5,4
2012/12/10,3,1,2,12,10,0,1,1
2012/12/11,2,0,2,13,11,0,1,1
2012/12/12,1,0,2,13,11,1,3,2
2012/12/13,2,1,2,12,10,0,0,0
2012/12/14,0,0,2,12,10,0,1,1
2012/12/15,1,0,2,12,10,0,1,1
2012/12/16,1,0,2,12,10,0,1,1
2012/12/17,1,0,2,12,10,0,1,1
2012/12/18,1,0,2,12,10,0,0,0
2012/12/19,0,0,2,12,10,0,2,2
2012/12/20,2,0,2,12,10,0,0,0
2012/12/21,0,0,2,12,10,4,6,2
2012/12/22,7,4,3,12,9,0,1,1
2012/12/23,1,0,3,12,9,2,3,1
2012/12/24,1,1,2,10,8,0,1,1
2012/12/25,1,0,2,10,8,0,2,2
2012/12/26,1,0,2,9,7,0,1,1
2012/12/27,1,0,2,9,7,0,1,1
2012/12/28,1,0,2,9,7,0,4,4
2012/12/29,6,2,3,10,7,0,1,1
2012/12/30,1,0,3,10,7,0,1,1
2012/12/31,1,0,3,10,7,0,1,1
2013/01/01,1,0,3,10,7,0,0,0
2013/01/02,1,0,3,10,7,0,1,1
2013/01/03,1,0,3,10,7,1,1,0
2013/01/04,0,0,2,9,7,1,2,1
