date,commits,self_review,waiting_first_review_staff,waiting_first_review_total,waiting_first_review_volunteer,waiting_plus2_staff,waiting_plus2_total,waiting_plus2_volunteer
2012/07/11,3,0,0,1,1,0,1,1
2012/07/12,1,0,0,1,1,0,2,2
2012/07/13,2,0,0,1,1,0,17,17
2012/07/14,17,0,0,0,0,0,1,1
2012/07/15,1,0,0,0,0,0,1,1
2012/07/16,2,0,0,1,1,0,2,2
2012/07/17,2,0,0,1,1,0,0,0
2012/07/18,0,0,0,1,1,0,0,0
2012/07/19,1,0,0,2,2,0,0,0
2012/07/20,0,0,0,2,2,0,0,0
2012/07/21,0,0,0,2,2,0,0,0
2012/07/22,0,0,0,2,2,0,1,1
2012/07/23,1,0,0,2,2,0,1,1
2012/07/24,0,0,0,1,1,0,0,0
2012/07/25,0,0,0,1,1,1,1,0
2012/07/26,1,1,0,1,1,2,2,0
2012/07/27,3,3,1,2,1,0,0,0
2012/07/28,2,0,1,4,3,1,2,1
2012/07/29,2,1,0,2,2,0,0,0
2012/07/30,0,0,0,1,1,1,2,1
2012/07/31,3,1,0,2,2,0,2,2
2012/08/01,6,0,0,6,6,0,0,0
2012/08/02,1,0,0,7,7,0,2,2
2012/08/03,1,0,0,6,6,0,1,1
2012/08/04,1,0,0,7,7,0,2,2
2012/08/05,2,0,0,8,8,1,6,5
2012/08/06,6,2,1,7,6,2,5,3
2012/08/07,5,1,0,7,7,0,1,1
2012/08/08,1,0,0,7,7,1,5,4
2012/08/09,3,1,0,3,3,0,2,2
2012/08/10,1,0,0,2,2,0,2,2
2012/08/11,2,0,0,2,2,4,6,2
2012/08/12,5,4,0,1,1,0,1,1
2012/08/13,1,0,0,1,1,0,3,3
2012/08/14,2,0,0,0,0,0,1,1
2012/08/15,1,0,0,0,0,0,4,4
